url,headline,date,content
https://tribune.com.pk/story/2511752/drake-takes-shots-at-kendrick-lamar-during-surprise-kick-stream-with-xqc,Drake takes shots at Kendrick Lamar during surprise Kick stream with xQc,"November 25, 2024","CA Drake reignites his feud with Kendrick Lamar, calling for ""facts, not fairytales,"" during a Kick stream. Drake has resurfaced in the ongoing rap rivalry with Kendrick Lamar, choosing a Kick stream alongside xQc to fire subtle shots. The Canadian rapper, known for his hits and controversies alike, appeared on the streaming platform and seemingly referenced his feud with Lamar, stating, “You need facts to take me out, fairytales won’t do it.” Drake throwing shots at Kendrick Lamar while on stream with xQC 👀“You need facts to take me out, fairytales won't do it.”pic.twitter.com/Ehac7pW4La The comment has sparked speculation across social media, with fans interpreting it as a direct jab at Lamar. This appearance marks one of Drake’s first public remarks since their heated exchanges earlier this year, when Kendrick emerged as the victor with his track ‘Not Like Us’ and a victory lap atThe Pop Outshow. Drake’s timing is noteworthy, coming just a day after Kendrick released his albumGNX, which has been making waves online. Despite the speculation, Drake refrained from elaborating, reiterating later in the stream that ""nothing phases me"" and only facts can affect him. Streaming alongside xQc, the rapper’s comments have reignited discussions about one of the most significant rap feuds of this generation. COMMENTS Comments are moderated and generally will be posted if they are on-topic and not abusive. For more information, please see ourComments FAQ Kit Connor opens up about ‘Heartstopper’ season 4 uncertainty while Alice Oseman confirms no release soon. Jon M. Chu’s adaptation of ‘Wicked’ reimagines Oz with immersive realism and heartfelt outsider narratives. Coleen Rooney’s White House tale of meeting Donald Trump sparks laughter on 'I'm a Celebrity... Get Me Out of Here!' Kim Kardashian’s Tesla-themed posts and Ivanka Trump connection spark speculation about political motivations. Drake takes shots at Kendrick Lamar during surprise Kick stream with xQc I'm a Celebrity star Coleen Rooney recalls White House visit and Donald Trump's controversial remark Andy Samberg praises BTS Jungkook’s 'Standing Next to You,' fans celebrate global admiration Kit Connor shares update on the future of ‘Heartstopper’ season 4 Jon M. Chu brings ‘Wicked’ to life, blending realism and outsider themes in Oz Coleen Rooney recalls calling Donald Trump a 'dirty b*****d' after White House visit Transdisciplinary solutions: ESG, COP29 and carbon markets Harnessing EI for growth On the path to self-destruct Trump's top challenge: understanding China Ageing of populations Why nations fail This material may not be published, broadcast, rewritten,
                    redistributed or derived from. Unless otherwise stated, all content is
                    copyrighted © 2024 The Express Tribune."
https://tribune.com.pk/story/2511751/im-a-celebrity-star-coleen-rooney-recalls-white-house-visit-and-donald-trumps-controversial-remark,I'm a Celebrity star Coleen Rooney recalls White House visit and Donald Trump's controversial remark,"November 25, 2024","GB Coleen Rooney shares her memorable White House visit, revealing a surprising comment from Donald Trump. Coleen Rooney, currently appearing onI'm a Celebrity... Get Me Out of Here!, shared a fascinating anecdote during the episode aired on Sunday, November 24. The 38-year-old reflected on her 2018 visit to the White House with husband Wayne Rooney, who was playing for DC United at the time. During the visit, Rooney recounted, Donald Trump commented to his son, ""See, told ya! All the soccer players get the good-looking girls."" The remark led Rooney to jokingly tell her mother, ""Dirty b******!"" and added that Trump wanted Wayne to teach his son how to play football. The revelation left fellow campers like Barry McGuigan and influencer GK Barry in disbelief, with Barry exclaiming, ""Can you just go back a second, you went to the White House?"" In the same episode, Rooney and Dean McCullough completed the Absolute Carnage Bushtucker Trial, securing nine stars for their camp. The trial involved locating and unscrewing stars while facing critters like cockroaches and rats.I'm a Celebrity... Get Me Out of Here!continues to captivate viewers on ITV1. COMMENTS Comments are moderated and generally will be posted if they are on-topic and not abusive. For more information, please see ourComments FAQ Kit Connor opens up about ‘Heartstopper’ season 4 uncertainty while Alice Oseman confirms no release soon. Jon M. Chu’s adaptation of ‘Wicked’ reimagines Oz with immersive realism and heartfelt outsider narratives. Coleen Rooney’s White House tale of meeting Donald Trump sparks laughter on 'I'm a Celebrity... Get Me Out of Here!' Kim Kardashian’s Tesla-themed posts and Ivanka Trump connection spark speculation about political motivations. Drake takes shots at Kendrick Lamar during surprise Kick stream with xQc I'm a Celebrity star Coleen Rooney recalls White House visit and Donald Trump's controversial remark Andy Samberg praises BTS Jungkook’s 'Standing Next to You,' fans celebrate global admiration Kit Connor shares update on the future of ‘Heartstopper’ season 4 Jon M. Chu brings ‘Wicked’ to life, blending realism and outsider themes in Oz Coleen Rooney recalls calling Donald Trump a 'dirty b*****d' after White House visit Transdisciplinary solutions: ESG, COP29 and carbon markets Harnessing EI for growth On the path to self-destruct Trump's top challenge: understanding China Ageing of populations Why nations fail This material may not be published, broadcast, rewritten,
                    redistributed or derived from. Unless otherwise stated, all content is
                    copyrighted © 2024 The Express Tribune."
https://tribune.com.pk/story/2511749/emma-mckeon-bows-out-a-legendary-swim-career-ends,Emma McKeon bows out: A legendary swim career ends,"November 25, 2024","US Australia’s most decorated Olympian retires after winning 14 Olympic medals and 20 worlds Emma McKeon, Australia's most decorated Olympian, announced her retirement from competitive swimming on Monday, concluding an illustrious career that saw her claim 14 Olympic medals across three Games and 20 medals at World Championships. The 30-year-old sprinter had hinted earlier this year at the Paris Olympics that she would step away after earning gold, silver, and bronze medals in relay events, contributing to Australia's most successful Summer Games campaign. In a statement confirming her retirement, McKeon expressed mixed emotions, saying, ""I will definitely miss it... It’s brought me many great relationships and shaped who I am."" However, she added, ""I’m ready for the next chapter of my life, which I’m excited for. I haven’t yet had the chance to fully reflect on everything."" McKeon’s Olympic journey began in Rio 2016, where she won her first gold in the 4x100m freestyle relay, alongside two relay silvers and a bronze in the 200m freestyle. Her performance at Tokyo 2021 cemented her legacy, with victories in the 100m and 50m freestyle sprints, two relay golds, and three bronze medals – the largest medal haul by any athlete at those Games. Australia's swimming coach Rohan Taylor praised McKeon, calling her ""a great role model for younger athletes"" and highlighting her resilience. ""While everyone witnessed her grace, they couldn’t fully see how tough she is,"" Taylor remarked. Swimming Australia CEO and McKeon’s uncle, Rob Woodhouse, alongside Taylor, described her victory in the 100m freestyle in Tokyo as a career highlight. In a thrilling race, McKeon edged out Hong Kong’s Siobhan Haughey by just 0.31 seconds. ""It was one of the greatest races I’ve ever seen,"" Woodhouse commented, also commending McKeon for mentoring younger swimmers. In addition to her six Olympic golds and five world titles, McKeon was part of relay teams that set eight world records, three of which still stand. Reflecting on her journey, McKeon recalled missing out on the London Olympics as a teenager but used that experience to inspire others. ""You have ups and downs, but you keep going and ticking the boxes,"" she said. ""I hope my story shows young athletes that I was once in their position – dreaming of achieving something big."" COMMENTS Comments are moderated and generally will be posted if they are on-topic and not abusive. For more information, please see ourComments FAQ Kit Connor opens up about ‘Heartstopper’ season 4 uncertainty while Alice Oseman confirms no release soon. Jon M. Chu’s adaptation of ‘Wicked’ reimagines Oz with immersive realism and heartfelt outsider narratives. Coleen Rooney’s White House tale of meeting Donald Trump sparks laughter on 'I'm a Celebrity... Get Me Out of Here!' Kim Kardashian’s Tesla-themed posts and Ivanka Trump connection spark speculation about political motivations. Taiwan’s baseball team makes history Wasim Akram harassed by fan during Perth Test Sri Lanka, BD secure victories in Blind WC Verstappen takes fourth F1 title Nadal retirement ceremony drama continues Six face trial for blackmailing Pogba Transdisciplinary solutions: ESG, COP29 and carbon markets Harnessing EI for growth On the path to self-destruct Trump's top challenge: understanding China Ageing of populations Why nations fail This material may not be published, broadcast, rewritten,
                    redistributed or derived from. Unless otherwise stated, all content is
                    copyrighted © 2024 The Express Tribune."
https://tribune.com.pk/story/2511748/taiwans-baseball-team-makes-history,Taiwan’s baseball team makes history,"November 25, 2024","US Baseball heroes return to Taiwan, greeted by fighter jets and a presidential tribute for their triumph Taiwan's national baseball team will receive a special welcome from fighter jets upon their return after a historic victory at the WBSC Premier12 championship in Japan. Baseball, deeply rooted in Taiwanese culture since its introduction during Japanese colonial rule (1895-1945), is among the nation's most beloved sports. The team secured a decisive 4-0 win against Japan in the final at Tokyo Dome on Sunday, sparking widespread celebrations across Taiwan. President Lai Ching-te praised the players in a phone call shared on Instagram, thanking them for bringing pride to Taiwan and showcasing the island’s achievements beyond its renowned semiconductor industry. Lai also announced that the team would be greeted at the presidential office following their arrival. Defence Minister Wellington Koo, who watched the match at home, described the victory as a historic moment, adding that the fighter jet salute was a fitting gesture to honour the team's achievement. Large crowds gathered in Taiwan to watch the final on outdoor screens, while businesses and restaurants marked the occasion with special discounts. Some companies, including Trend Micro, declared Monday a holiday in celebration. Taiwan participated in the championship under the name ""Chinese Taipei,"" a designation used in most international sporting events to sidestep political tensions with China, which claims the island as its territory. The naming issue has been a contentious topic in Taiwan, with some advocating for the use of ""Taiwan"" in international competitions. A 2018 referendum rejected such a proposal, citing fears that it could provoke China to block the island’s participation in global events. In Tokyo, Taiwanese fan Wang Ming-chang expressed hope for change, saying, ""Taiwan is our country, and we want to compete under the name of Taiwan in international events. That’s our ultimate goal."" COMMENTS Comments are moderated and generally will be posted if they are on-topic and not abusive. For more information, please see ourComments FAQ Kit Connor opens up about ‘Heartstopper’ season 4 uncertainty while Alice Oseman confirms no release soon. Jon M. Chu’s adaptation of ‘Wicked’ reimagines Oz with immersive realism and heartfelt outsider narratives. Coleen Rooney’s White House tale of meeting Donald Trump sparks laughter on 'I'm a Celebrity... Get Me Out of Here!' Kim Kardashian’s Tesla-themed posts and Ivanka Trump connection spark speculation about political motivations. Taiwan’s baseball team makes history Wasim Akram harassed by fan during Perth Test Sri Lanka, BD secure victories in Blind WC Verstappen takes fourth F1 title Nadal retirement ceremony drama continues Six face trial for blackmailing Pogba Transdisciplinary solutions: ESG, COP29 and carbon markets Harnessing EI for growth On the path to self-destruct Trump's top challenge: understanding China Ageing of populations Why nations fail This material may not be published, broadcast, rewritten,
                    redistributed or derived from. Unless otherwise stated, all content is
                    copyrighted © 2024 The Express Tribune."
https://tribune.com.pk/story/2511747/andy-samberg-praises-bts-jungkooks-standing-next-to-you-fans-celebrate-global-admiration,"Andy Samberg praises BTS Jungkook’s 'Standing Next to You,' fans celebrate global admiration","November 25, 2024","PL Andy Samberg lauds BTS Jungkook’s 'Standing Next to You,' sparking fan pride and praise for the K-pop superstar. Brooklyn Nine-Nine actor Andy Samberg has joined the growing list of celebrities praising BTS’s Jungkook, expressing admiration for his solo track Standing Next to You. During the The Lonely Island & Seth Meyers Podcast, Samberg described the song from Jungkook’s album Golden as a favorite. Fans quickly took to social media to celebrate the recognition, with one commenting, “Jungkook’s talent attracts real ones without even trying!” Jungkook’s global impact continues to resonate, as other notable names, including Backstreet Boys’ AJ McLean, have also named him among their top artists for 2024. McLean praised Jungkook and fellow artist Sabrina Carpenter at the Billboard No. 1s Party, calling himself a “big fan” of the K-pop star. Fans highlighted the significance of BTS’s English releases, such as Standing Next to You, in reaching broader audiences beyond the ARMY fanbase. Jungkook, who is currently serving his military term alongside bandmate Jimin, continues to captivate global celebrities and fans alike. COMMENTS Comments are moderated and generally will be posted if they are on-topic and not abusive. For more information, please see ourComments FAQ Kit Connor opens up about ‘Heartstopper’ season 4 uncertainty while Alice Oseman confirms no release soon. Jon M. Chu’s adaptation of ‘Wicked’ reimagines Oz with immersive realism and heartfelt outsider narratives. Coleen Rooney’s White House tale of meeting Donald Trump sparks laughter on 'I'm a Celebrity... Get Me Out of Here!' Kim Kardashian’s Tesla-themed posts and Ivanka Trump connection spark speculation about political motivations. Drake takes shots at Kendrick Lamar during surprise Kick stream with xQc I'm a Celebrity star Coleen Rooney recalls White House visit and Donald Trump's controversial remark Andy Samberg praises BTS Jungkook’s 'Standing Next to You,' fans celebrate global admiration Kit Connor shares update on the future of ‘Heartstopper’ season 4 Jon M. Chu brings ‘Wicked’ to life, blending realism and outsider themes in Oz Coleen Rooney recalls calling Donald Trump a 'dirty b*****d' after White House visit Transdisciplinary solutions: ESG, COP29 and carbon markets Harnessing EI for growth On the path to self-destruct Trump's top challenge: understanding China Ageing of populations Why nations fail This material may not be published, broadcast, rewritten,
                    redistributed or derived from. Unless otherwise stated, all content is
                    copyrighted © 2024 The Express Tribune."
https://tribune.com.pk/story/2511746/kurram-rivals-agree-to-cease-fire-for-7-days,Kurram rivals agree to cease fire for 7 days,"November 25, 2024","PK Govt Jirga brokers deal for return of prisoners and bodies An official Jirga on Sunday negotiated a ceasefire between the warring tribesmen in the Kurram district of Khyber-Pakhtunkhwa (K-P), as the death toll from the three days of violence rose to 82, according to the officials in the provincial capital and the embattled district. K-P Information Minister Muhammad Ali Saif said in a statement that a government delegation flew in to Parachinar, Kurram's main town, and met with the rival leaders on Saturday and Sunday to try to broker a ceasefire deal and then move to resolve the matter. The government Jirga had returned to Peshawar from Kurram and ""there have been positive developments in engagements with stakeholders,"" Saif said. ""Both sides have agreed to a ceasefire for seven days and return each other's prisoners and bodies,"" he added. Armed groups in Kurram have been engaged in tribal rivalry for decades over a land dispute in the district located near the Afghanistan border. The latest wave of clashes was triggered after gunmen attacked convoys of civilian vehicles on Thursday, killing dozens of passengers. The roadside pogrom sparked retaliatory attacks against local residents and there have been pitched battles between armed groups from both sides. Armed groups attacked settlements that were populated by members of rival groups. According to the latest information obtained from the local police sources, 12 more people were killed in firing incidents in the district overnight, raising the death toll from clashes to 31 in the last 24 hours, and to 75 in the last three days. However, other media reports put the death toll even higher. ""The clashes and convoy attacks on November 21, 22, and 23 have resulted in 82 fatalities and 156 injuries,"" a local administration official told AFP, while speaking on condition of anonymity. Last night, clashes continued in Bagan, Alizai, Balshakhel, Khar Kalay, Maqbal and Kunj Alizai. The fighting intensified when armed groups of the Turi tribe burned and looted the Lower Kurram villages of Kalu Kunj, Badshah Kot and Bagan Bazaar. In the district, many homes had been evacuated, while markets and schools remain closed. A number of petrol stations had also been set alight, the officials said, adding that gunfights with both light and heavy weapons continued into the night. However, no fresh casualties were reported on Sunday morning. ""The mobile network across Kurram remains suspended and traffic on the main highway is halted,"" said another official. ""Our priority today is to broker a ceasefire between both sides. Once that is achieved, we can begin addressing the underlying issues,"" K-P Law Minister Aftab Alam Afridi told AFP. (WITH INPUT FROM AGENCIES) COMMENTS Comments are moderated and generally will be posted if they are on-topic and not abusive. For more information, please see ourComments FAQ Kit Connor opens up about ‘Heartstopper’ season 4 uncertainty while Alice Oseman confirms no release soon. Jon M. Chu’s adaptation of ‘Wicked’ reimagines Oz with immersive realism and heartfelt outsider narratives. Coleen Rooney’s White House tale of meeting Donald Trump sparks laughter on 'I'm a Celebrity... Get Me Out of Here!' Kim Kardashian’s Tesla-themed posts and Ivanka Trump connection spark speculation about political motivations. Bilawal slams K-P govt for 'ignoring' Kurram Olympian Arshad Nadeem immortalised in artwork Hyderabad hosts 'Moorat March' for first time Lifeguards: Risking lives to save others Roadblocks raise food price PM tasks speakers to address PPP concerns Transdisciplinary solutions: ESG, COP29 and carbon markets Harnessing EI for growth On the path to self-destruct Trump's top challenge: understanding China Ageing of populations Why nations fail This material may not be published, broadcast, rewritten,
                    redistributed or derived from. Unless otherwise stated, all content is
                    copyrighted © 2024 The Express Tribune."
https://tribune.com.pk/story/2511745/three-more-polio-cases-confirmed-1,Three more polio cases confirmed,"November 25, 2024","PK Three more polio cases confirmed In a troubling development, three more polio cases have emerged, taking the total number of polio cases reported so far in the country to 55. The Regional Reference Laboratory for Polio Eradication at the National Institute of Health (NIH) has confirmed the detection of three wild poliovirus type 1 (WPV1) cases. These cases have emerged from DI Khan district of Khyber Pakhtunkhwa (K-P) and Zhob and Jaffarabad districts of Balochistan. In DI Khan and Zhob, female children are affected while in Jaffarabad the crippling disease has attacked a male child. DI Khan, one of the seven polio endemic districts of southern K-P, has so far reported six polio cases, while this is the third case this year from Zhob and second from Jaffarabad. Pakistan is responding to an intense resurgence of WPV1 this year. Of the 55 cases reported so far, 26 are from Balochistan, 14 from the K-P, 13 from Sindh, and one each from Punjab and Islamabad. Polio is a paralyzing disease that has no cure. Multiple doses of the oral polio vaccine and completion of the routine vaccination schedule for all children under the age of five are essential to provide children high immunity against this disease. The Pakistan Polio Programme conducts multiple mass vaccination drives in a year, bringing the vaccine to children at their doorsteps, while the Expanded Programme on Immunization (EPI) provides vaccinations against 12 childhood diseases free of charge at health facilities every year. Considering the intense polio outbreak, it is crucial for parents to ensure vaccination for all their children under the age of five to keep them protected. COMMENTS Comments are moderated and generally will be posted if they are on-topic and not abusive. For more information, please see ourComments FAQ Kit Connor opens up about ‘Heartstopper’ season 4 uncertainty while Alice Oseman confirms no release soon. Jon M. Chu’s adaptation of ‘Wicked’ reimagines Oz with immersive realism and heartfelt outsider narratives. Coleen Rooney’s White House tale of meeting Donald Trump sparks laughter on 'I'm a Celebrity... Get Me Out of Here!' Kim Kardashian’s Tesla-themed posts and Ivanka Trump connection spark speculation about political motivations. Bilawal slams K-P govt for 'ignoring' Kurram Olympian Arshad Nadeem immortalised in artwork Hyderabad hosts 'Moorat March' for first time Lifeguards: Risking lives to save others Roadblocks raise food price PM tasks speakers to address PPP concerns Transdisciplinary solutions: ESG, COP29 and carbon markets Harnessing EI for growth On the path to self-destruct Trump's top challenge: understanding China Ageing of populations Why nations fail This material may not be published, broadcast, rewritten,
                    redistributed or derived from. Unless otherwise stated, all content is
                    copyrighted © 2024 The Express Tribune."
https://tribune.com.pk/story/2511744/china-pushes-to-ease-pak-afghan-tensions,China pushes to ease Pak-Afghan tensions,"November 25, 2024","IN Top Chinese diplomat visits Kabul days after Islamabad briefing on TTP threat China seems to have launched a fresh diplomatic effort aimed at defusing brewing tensions between Pakistan and Afghanistan over the terrorist sanctuaries that Kabul has yet to dismantle despite Islamabad's repeated demands. Following a visit to Islamabad, a top Chinese diplomat dealing with Afghanistan travelled to Kabul over the weekend to meet with the Taliban leadership. China's Special Envoy for Afghanistan Yue Xiaoyong held talks with Afghan Deputy Prime Minister for Political Affairs Maulvi Abdul Kabir, Defence Minister Mullah Yaqub and others. His visit to Kabul came days after he was briefed by authorities in Islamabad on the threat posed by the banned Tehreek-e-Taliban Pakistan (TTP) and other militant groups operating from Afghan soil. Sources said Pakistan conveyed to the envoy that without addressing the terror threat, bilateral relations with Kabul would not move forward. It is believed that the visit of the Chinese envoy to Kabul and Islamabad was part of Beijing's latest push to ease tensions between Pakistan and Afghanistan. China has in the past attempted to mediate between the estranged countries on the TTP issue, though those efforts yielded no progress. Beijing is worried about the fallout of escalating Pakistan-Afghanistan hostilities on its regional ambitions for greater connectivity and trade. Besides, the persistent presence of terrorist sanctuaries in Afghanistan also threatens Beijing's interests. Chinese nationals have come under terror attacks in Pakistan. This year at least 7 Chinese nationals were killed in two different terrorist attacks. Pakistan's investigations into the March 26 Besham terrorist attack concluded that there was a network connected to TTP was behind the attack. The probe also revealed that the suicide bomber was an Afghan national and the vehicle used in the attack was smuggled into Pakistan. Similarly, Pakistan believes Baloch terrorist groups are now closely working with the TTP and also have their training camps in Afghanistan. However, unlike other countries, China usually follows a carefully crafted policy where such concerns are conveyed from behind closed doors. Officials here believe that they have this understanding that the Chinese envoy forcefully raised the issue of terrorist sanctuaries with the Afghan leadership. A statement issued by the Afghan Deputy Prime Minister's Office indicated that Pakistan, and Afghanistan relationship was one of the subjects of discussions. According to the statement, Mr Yue Xiaoyong commended Afghanistan's progress over the past three years and stressed the significance of fostering improved relations and mutual understanding among Afghanistan, Pakistan, and China. The reference to Pakistan, Afghanistan and China, according to observers, shows that Beijing is keen to see issues between Islamabad and Kabul are sorted out. The Afghan deputy prime minister told the Chinese envoy that the Islamic Emirate has consistently guaranteed its neighbours and the international community that Afghanistan poses no threat to any nation and has upheld this assurance over the past three years. ""The Deputy Prime Minister further noted that Afghanistan is transitioning from a prolonged period of conflict and is prioritizing the revitalisation of its national economy and the expansion of regional cooperation,"" according to the readout, which suggests that the Afghan side tried to placate concerns of China and Pakistan. COMMENTS Comments are moderated and generally will be posted if they are on-topic and not abusive. For more information, please see ourComments FAQ Kit Connor opens up about ‘Heartstopper’ season 4 uncertainty while Alice Oseman confirms no release soon. Jon M. Chu’s adaptation of ‘Wicked’ reimagines Oz with immersive realism and heartfelt outsider narratives. Coleen Rooney’s White House tale of meeting Donald Trump sparks laughter on 'I'm a Celebrity... Get Me Out of Here!' Kim Kardashian’s Tesla-themed posts and Ivanka Trump connection spark speculation about political motivations. Bilawal slams K-P govt for 'ignoring' Kurram Olympian Arshad Nadeem immortalised in artwork Hyderabad hosts 'Moorat March' for first time Lifeguards: Risking lives to save others Roadblocks raise food price PM tasks speakers to address PPP concerns Transdisciplinary solutions: ESG, COP29 and carbon markets Harnessing EI for growth On the path to self-destruct Trump's top challenge: understanding China Ageing of populations Why nations fail This material may not be published, broadcast, rewritten,
                    redistributed or derived from. Unless otherwise stated, all content is
                    copyrighted © 2024 The Express Tribune."
https://tribune.com.pk/story/2511743/pm-tasks-speakers-to-address-ppp-concerns,PM tasks speakers to address PPP concerns,"November 25, 2024","PL PM tasks speakers to address PPP concerns Prime Minister Shehbaz Sharif has instructed the speakers of the National Assembly and Punjab provincial assembly to take steps to address the concerns raised by the PPP, a party that has been propping up the PML-N led coalition government without actually becoming a part of it. The directive came on Sunday during a consultative session held in Lahore attended by NA Speaker Sardar Ayaz Sadiq and Punjab Assembly Speaker Malik Muhammad Ahmad Khan. According to officials, the participants reviewed the current political situation while also discussing the PPP's grievances as well as the PTI's protest march which left for Islamabad on Sunday, raising concerns about potential political instability. On November 22, PM Shehbaz established an 11-member committee after PPP Chairman Bilawal Bhutto Zardari voiced frustration over the PML-N leadership's approach to coalition governance. The committee, including Foreign Minister Ishaq Dar, Defence Minister Khawaja Asif, Law Minister Azam Nazeer Tarar, and Economic Affairs Minister Ahad Khan Cheema, was tasked with facilitating ""political cooperation and conflict resolution"" between the parties. According to a statement issued from the PM's Office, the committee would work with PPP representatives to outline a path forward through dialogue. Earlier, on Saturday, Punjab Governor Sardar Saleem Haider Khan, who belongs to the PPP, urged the PM to intervene in order to resolve the differences between the two parties, which have a long history of political confrontation. During his meeting with Punjab Assembly Deputy Speaker Zaheer Iqbal Channar, the governor had also urged the PML-N led Punjab government to honor its commitment with the PPP, stating that the committee formed by the two parties to resolve issues have yielded no results. Khan said a functional coalition between the PML-N and the PPP would be beneficial for the country, warning that if the coalition government fails, it would primarily harm the PML-N, which currently leads the government. Last week, Bilawal had criticized the PML-N led federal government for failing to honor commitments to the PPP. He alleged that the PML-N government had not consulted with the PPP on policy matters such as the recent crackdown against the Virtual Private Networks (VPNs and restrictions imposed on internet access. He had also expressed concern about the proposed amendments to the IRSA Act to pave the way for construction of more canals on the River Indus. COMMENTS Comments are moderated and generally will be posted if they are on-topic and not abusive. For more information, please see ourComments FAQ Kit Connor opens up about ‘Heartstopper’ season 4 uncertainty while Alice Oseman confirms no release soon. Jon M. Chu’s adaptation of ‘Wicked’ reimagines Oz with immersive realism and heartfelt outsider narratives. Coleen Rooney’s White House tale of meeting Donald Trump sparks laughter on 'I'm a Celebrity... Get Me Out of Here!' Kim Kardashian’s Tesla-themed posts and Ivanka Trump connection spark speculation about political motivations. Bilawal slams K-P govt for 'ignoring' Kurram Olympian Arshad Nadeem immortalised in artwork Hyderabad hosts 'Moorat March' for first time Lifeguards: Risking lives to save others Roadblocks raise food price PM tasks speakers to address PPP concerns Transdisciplinary solutions: ESG, COP29 and carbon markets Harnessing EI for growth On the path to self-destruct Trump's top challenge: understanding China Ageing of populations Why nations fail This material may not be published, broadcast, rewritten,
                    redistributed or derived from. Unless otherwise stated, all content is
                    copyrighted © 2024 The Express Tribune."
